BYU,Boise State,27,28,187,442,135,129
Miami,Virginia Tech,16,37,323,272,42,251
Troy,South Alabama,28,21,395,195,190,145
South Florida,Temple,30,46,187,209,165,319
San Jose State,San Diego State,3,42,142,167,67,293
Oregon,California,49,52,258,325,192,311
Texas A&M,Alabama,14,33,164,164,114,287
Ohio State,Penn State,21,24,245,154,168,122
Illinois,Michigan,8,41,95,291,77,270
Oregon State,Washington,17,41,148,300,177,219
NC State,Louisville,13,54,236,390,14,163
Purdue,Nebraska,14,27,309,252,24,157
Wisconsin,Iowa,17,9,256,153,167,83
Houston,SMU,16,38,241,228,62,178
TCU,West Virginia,10,34,148,231,152,158
Oklahoma,Texas Tech,66,59,545,734,309,120
Arkansas,Auburn,3,56,190,89,25,543
Utah,UCLA,52,45,179,464,360,46
Eastern Michigan,Western Michigan,31,45,319,398,142,153
North Carolina,Virginia,35,14,310,143,178,110
Ole Miss,LSU,21,38,218,204,107,311
Memphis,Navy,28,42,333,85,98,447
North Texas,Army,35,18,118,101,202,302
UMass,South Carolina,28,34,247,201,142,194
UCF,Connecticut,24,16,317,242,83,171
Central Michigan,Toledo,17,31,247,264,97,140
Miami (OH),Bowling Green,40,26,215,389,214,57
Indiana,Northwestern,14,24,317,285,84,123
Oklahoma State,Kansas,44,20,252,250,228,204
Texas,Kansas State,21,24,222,171,122,234
Rutgers,Minnesota,32,34,222,156,150,243
Syracuse,Boston College,28,20,434,64,98,223
Ohio,Kent State,14,10,127,101,208,163
Hawai'i,Air Force,34,27,312,20,75,389
Akron,Ball State,35,25,352,187,177,256
Colorado,Stanford,10,5,135,170,224,93
Idaho,Appalachian State,19,37,294,246,63,129
UT Martin,Georgia State,6,31,210,119,110,166
Buffalo,Northern Illinois,7,44,203,199,135,312
Prairie View,Rice,44,65,278,434,179,200
Tulane,Tulsa,27,50,37,236,355,330
Middle Tennessee,Missouri,51,45,284,281,311,348
Colorado State,UNLV,42,23,237,185,230,175
Charlotte,Marshall,27,24,203,262,184,88
Louisiana Tech,Florida Intl,44,24,269,331,142,67
Old Dominion,Western Kentucky,24,59,263,378,67,246
UTEP,UT San Antonio,52,49,285,247,159,278
East Carolina,Cincinnati,19,31,283,348,221,165
Louisiana,Texas State,27,3,156,142,236,79
Michigan State,Maryland,17,28,156,200,270,247
Mississippi State,Kentucky,38,40,81,292,281,262
Tennessee State,Vanderbilt,17,35,285,143,125,358
Georgia Southern,New Mexico State,22,19,157,236,247,182
Louisiana Monroe,New Mexico,17,59,120,146,115,476
Washington State,Arizona State,37,32,398,167,-52,113
Fresno State,Utah State,20,38,205,188,114,204
Wyoming,Nevada,42,34,149,347,391,132
